,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Unnamed: 0,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin
7119,False,True,False,False,False,True,7119,28.0,False,0.0,2674.0,1309.0,18.0,11.0,True,3
7120,False,True,False,False,False,True,7120,19.0,False,0.0,0.0,0.0,0.0,0.0,True,3
7121,False,True,False,False,False,True,7121,29.0,False,220.0,1130.0,0.0,7.0,951.0,True,6
7122,True,False,False,True,False,False,7122,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1
7123,True,False,False,True,False,False,7123,15.0,False,0.0,714.0,0.0,0.0,0.0,True,6
7124,True,False,False,False,False,True,7124,18.0,False,0.0,0.0,0.0,1586.0,0.0,False,6
7125,False,True,False,True,False,False,7125,49.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7126,True,False,False,False,False,True,7126,36.0,False,0.0,7.0,661.0,0.0,93.0,True,3
7127,False,True,False,True,False,False,7127,40.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7128,False,True,False,False,False,True,7128,56.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7129,True,False,False,False,True,False,7129,67.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7130,True,False,False,False,False,True,7130,44.0,False,0.0,204.0,135.0,225.0,223.0,False,5
7131,True,False,False,False,False,True,7131,17.0,False,214.0,552.0,0.0,241.0,0.0,False,6
7132,False,False,True,False,False,True,7132,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7133,False,False,True,False,False,True,7133,23.0,False,463.0,0.0,658.0,0.0,0.0,False,5
7134,False,False,True,True,False,False,7134,28.0,False,2484.0,136.0,42.0,0.0,0.0,False,5
7135,False,False,True,False,False,True,7135,54.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7136,False,False,True,False,False,True,7136,26.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7137,False,True,False,True,False,False,7137,40.0,True,0.0,21.0,0.0,1503.0,1392.0,False,5
7138,False,True,False,False,False,True,7138,39.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7139,False,True,False,True,False,False,7139,40.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7140,True,False,False,False,True,False,7140,20.0,False,11.0,725.0,0.0,0.0,0.0,True,3
7141,True,False,False,False,False,True,7141,18.0,False,761.0,21.0,27.0,0.0,0.0,True,5
7142,False,False,True,False,False,True,7142,17.0,False,3651.0,0.0,2228.0,38.0,0.0,False,5
7143,False,True,False,True,False,False,7143,35.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7144,True,False,False,False,False,True,7144,31.0,False,0.0,0.0,185.0,584.0,0.0,False,5
7145,True,False,False,False,False,True,7145,40.0,False,0.0,0.0,84.0,798.0,0.0,False,5
7146,False,True,False,False,True,False,7146,50.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7147,True,False,False,False,False,True,7147,21.0,False,0.0,0.0,114.0,2.0,683.0,False,4
7148,True,False,False,False,False,True,7148,29.0,False,767.0,16.0,9.0,0.0,0.0,False,6
7149,False,True,False,True,False,False,7149,63.0,False,0.0,5036.0,4.0,519.0,0.0,True,5
7150,False,False,True,False,False,True,7150,19.0,False,37.0,0.0,1288.0,0.0,0.0,True,1
7151,False,False,True,False,False,True,7151,36.0,False,1103.0,3.0,0.0,0.0,659.0,False,1
7152,True,False,False,True,False,False,7152,48.0,False,0.0,172.0,115.0,1.0,645.0,False,1
7153,False,True,False,False,False,True,7153,33.0,False,81.0,1125.0,481.0,505.0,1261.0,False,1
7154,False,False,True,False,False,True,7154,28.0,False,2703.0,0.0,4.0,1.0,0.0,False,6
7155,True,False,False,False,False,True,7155,39.0,False,0.0,0.0,0.0,847.0,1.0,False,6
7156,True,False,False,False,False,True,7156,27.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7157,False,True,False,True,False,False,7157,58.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7159,True,False,False,False,False,True,7159,23.0,False,0.0,0.0,0.0,0.0,0.0,True,0
7160,True,False,False,True,False,False,7160,21.0,False,618.0,33.0,1.0,2.0,0.0,True,5
7161,False,True,False,True,False,False,7161,53.0,False,8.0,1489.0,0.0,2723.0,7401.0,False,5
7162,False,True,False,False,False,True,7162,14.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7163,True,False,False,False,True,False,7163,17.0,False,0.0,0.0,0.0,0.0,0.0,True,2
7164,False,True,False,True,False,False,7164,25.0,False,0.0,16016.0,1025.0,189.0,1037.0,True,2
7165,False,True,False,True,False,False,7165,44.0,True,3010.0,26.0,0.0,62.0,904.0,False,2
7166,False,True,False,True,False,False,7166,24.0,False,145.0,4224.0,0.0,5.0,61.0,True,5
7167,True,False,False,False,False,True,7167,24.0,False,0.0,7.0,127.0,639.0,37.0,False,5
7168,True,False,False,False,False,True,7168,24.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7169,True,False,False,False,False,True,7169,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7170,True,False,False,True,False,False,7170,7.0,False,0.0,0.0,0.0,0.0,0.0,False,5
7171,True,False,False,False,True,False,7171,3.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7172,True,False,False,False,False,True,7172,18.0,False,711.0,12.0,0.0,83.0,0.0,True,5
7173,True,False,False,False,False,True,7173,4.0,False,0.0,0.0,0.0,0.0,0.0,False,6
7174,False,True,False,True,False,False,7174,40.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7175,True,False,False,False,False,True,7175,16.0,False,0.0,0.0,0.0,0.0,0.0,False,6
7176,False,True,False,True,False,False,7176,25.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7177,True,False,False,False,False,True,7177,10.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7178,True,False,False,False,False,True,7178,40.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7179,False,False,True,False,False,True,7179,19.0,False,0.0,0.0,0.0,0.0,0.0,True,3
7180,False,True,False,True,False,False,7180,15.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7182,False,False,True,False,False,True,7182,21.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7183,True,False,False,False,False,True,7183,29.0,False,0.0,7.0,31.0,700.0,0.0,False,5
7184,False,False,True,False,False,True,7184,37.0,True,2771.0,0.0,6.0,1.0,10.0,False,4
7185,True,False,False,False,True,False,7185,49.0,False,0.0,0.0,0.0,0.0,0.0,False,3
7186,True,False,False,False,False,True,7186,42.0,False,1132.0,0.0,0.0,77.0,608.0,False,3
7188,True,False,False,False,False,True,7188,33.0,False,0.0,0.0,0.0,0.0,0.0,False,6
7189,False,True,False,False,False,True,7189,27.0,False,0.0,6.0,0.0,7786.0,0.0,False,6
7190,True,False,False,False,False,True,7190,53.0,False,0.0,0.0,0.0,0.0,0.0,False,1
7191,True,False,False,False,False,True,7191,28.0,False,0.0,817.0,58.0,0.0,25.0,True,5
7192,False,True,False,False,False,True,7192,24.0,False,812.0,5450.0,0.0,1.0,262.0,True,5
7193,True,False,False,False,True,False,7193,20.0,False,0.0,0.0,8.0,1.0,1175.0,False,5
7194,True,False,False,False,False,True,7194,0.0,False,0.0,0.0,0.0,0.0,0.0,False,4
7195,True,False,False,False,False,True,7195,24.0,False,0.0,96.0,0.0,597.0,0.0,False,2
7196,True,False,False,False,False,True,7196,28.0,False,0.0,0.0,0.0,0.0,0.0,True,2
7197,False,False,True,False,False,True,7197,42.0,False,0.0,0.0,0.0,0.0,0.0,True,2
7198,False,True,False,True,False,False,7198,32.0,True,0.0,48.0,0.0,3204.0,112.0,False,2
7199,False,True,False,False,False,True,7199,36.0,False,0.0,2979.0,0.0,68.0,347.0,True,2
7200,False,True,False,False,False,True,7200,40.0,False,0.0,0.0,0.0,0.0,0.0,True,2
7202,False,False,True,False,False,True,7202,34.0,False,751.0,0.0,185.0,0.0,77.0,False,5
7203,False,False,True,False,False,True,7203,37.0,False,1000.0,0.0,80.0,40.0,0.0,False,5
7204,False,True,False,False,False,True,7204,41.0,False,0.0,0.0,0.0,0.0,0.0,True,1
7205,False,True,False,True,False,False,7205,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1
7206,False,False,True,False,False,True,7206,39.0,False,332.0,0.0,728.0,2.0,86.0,True,6
7207,True,False,False,True,False,False,7207,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7208,False,False,True,False,False,True,7208,54.0,False,1144.0,140.0,2.0,2.0,0.0,False,6
7209,True,False,False,False,False,True,7209,16.0,False,0.0,0.0,0.0,0.0,0.0,False,5
7210,True,False,False,False,False,True,7210,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7213,True,False,False,False,False,True,7213,23.0,False,40.0,4.0,9.0,318.0,1413.0,False,5
7214,True,False,False,False,False,True,7214,18.0,False,110.0,103.0,471.0,11.0,1.0,False,6
7215,True,False,False,False,True,False,7215,27.0,False,2647.0,0.0,0.0,42.0,32.0,False,5
7217,False,True,False,False,False,True,7217,27.0,False,118.0,1769.0,4127.0,118.0,619.0,True,6
7218,True,False,False,False,False,True,7218,24.0,False,0.0,82.0,0.0,1624.0,77.0,False,6
7219,False,True,False,False,False,True,7219,25.0,True,1.0,4298.0,0.0,0.0,2.0,True,6
7220,False,True,False,False,False,True,7220,30.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7221,True,False,False,False,False,True,7221,19.0,False,0.0,28.0,62.0,24.0,1686.0,False,6
7222,True,False,False,True,False,False,7222,18.0,False,1.0,5.0,305.0,347.0,0.0,False,5
7223,False,True,False,True,False,False,7223,49.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7224,True,False,False,False,False,True,7224,64.0,False,0.0,0.0,0.0,563.0,344.0,False,5
7225,False,False,True,False,False,True,7225,26.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7226,True,False,False,True,False,False,7226,53.0,False,0.0,0.0,754.0,46.0,0.0,False,5
7227,False,False,True,False,False,True,7227,27.0,False,83.0,0.0,2621.0,5.0,0.0,True,6
7228,False,True,False,False,False,True,7228,27.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7229,False,False,True,False,False,True,7229,25.0,False,338.0,319.0,32.0,15.0,0.0,False,6
7230,True,False,False,True,False,False,7230,33.0,False,0.0,0.0,0.0,436.0,224.0,True,1
7231,False,True,False,False,False,True,7231,27.0,False,0.0,9.0,0.0,40.0,7621.0,False,6
7232,False,True,False,True,False,False,7232,20.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7233,False,True,False,True,False,False,7233,39.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7234,False,False,True,False,False,True,7234,27.0,False,1730.0,0.0,379.0,5.0,0.0,False,4
7235,False,False,True,False,False,True,7235,19.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7236,True,False,False,False,False,True,7236,22.0,False,60.0,48.0,0.0,0.0,500.0,False,4
7237,True,False,False,False,False,True,7237,3.0,False,0.0,0.0,0.0,0.0,0.0,False,6
7238,True,False,False,False,False,True,7238,24.0,False,9.0,769.0,9.0,0.0,0.0,False,2
7239,False,False,True,False,False,True,7239,41.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7240,False,False,True,False,False,True,7240,18.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7241,True,False,False,False,False,True,7241,63.0,False,0.0,243.0,0.0,777.0,0.0,False,5
7242,False,True,False,False,False,True,7242,19.0,False,0.0,4534.0,0.0,617.0,1156.0,False,5
7243,False,True,False,False,False,True,7243,39.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7246,False,True,False,False,False,True,7246,44.0,False,18.0,1451.0,0.0,279.0,64.0,False,6
7247,False,True,False,False,False,True,7247,39.0,True,0.0,395.0,0.0,1012.0,1080.0,False,4
7248,False,False,True,True,False,False,7248,29.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7249,False,False,True,False,False,True,7249,37.0,False,416.0,56.0,1912.0,0.0,0.0,False,5
7250,False,True,False,True,False,False,7250,41.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7251,True,False,False,False,True,False,7251,18.0,False,0.0,0.0,0.0,746.0,1.0,False,2
7252,True,False,False,True,False,False,7252,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,False,6
7253,False,True,False,True,False,False,7253,55.0,False,1.0,2670.0,34.0,542.0,1339.0,True,6
7254,True,False,False,False,False,True,7254,21.0,False,0.0,0.0,0.0,0.0,0.0,True,3
7255,False,True,False,False,False,True,7255,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7256,False,True,False,False,False,True,7256,43.0,False,0.0,8948.0,0.0,153.0,872.0,True,1
7257,True,False,False,False,True,False,7257,32.0,False,0.0,494.0,0.0,0.0,213.0,False,1
7258,True,False,False,False,False,True,7258,23.0,False,1.0,0.0,0.0,237.0,553.0,True,6
7259,True,False,False,True,False,False,7259,5.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7260,True,False,False,True,False,False,7260,14.0,True,325.0,0.0,19.0,506.0,2.0,False,5
7261,True,False,False,False,False,True,7261,24.0,False,1405.0,0.0,14.0,2.0,163.0,False,6
7262,True,False,False,False,True,False,7262,22.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7263,True,False,False,False,False,True,7263,14.0,False,0.0,268.0,239.0,127.0,0.0,True,6
7264,True,False,False,False,False,True,7264,20.0,False,98.0,499.0,0.0,142.0,52.0,False,6
7265,True,False,False,False,False,True,7265,17.0,False,527.0,124.0,37.0,290.0,30.0,False,5
7266,True,False,False,True,False,False,7266,20.0,False,748.0,0.0,0.0,0.0,487.0,False,5
7268,True,False,False,False,False,True,7268,15.0,False,0.0,0.0,0.0,0.0,0.0,True,2
7269,False,False,True,True,False,False,7269,67.0,False,1146.0,16.0,39.0,0.0,518.0,True,6
7270,False,True,False,True,False,False,7270,28.0,False,7.0,489.0,0.0,4.0,6027.0,False,6
7271,False,True,False,False,False,True,7271,57.0,False,0.0,412.0,0.0,5491.0,234.0,False,5
7272,True,False,False,False,True,False,7272,21.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7273,False,False,True,False,False,True,7273,34.0,False,1199.0,33.0,346.0,0.0,0.0,False,5
7274,False,False,True,False,False,True,7274,17.0,False,0.0,0.0,0.0,0.0,0.0,False,5
7275,True,False,False,True,False,False,7275,33.0,False,0.0,53.0,615.0,9.0,0.0,True,5
7276,False,True,False,True,False,False,7276,33.0,False,0.0,73.0,31.0,8493.0,9065.0,False,6
7277,False,True,False,False,False,True,7277,28.0,False,0.0,180.0,0.0,778.0,4973.0,False,4
7278,False,False,True,False,False,True,7278,18.0,False,0.0,0.0,0.0,0.0,0.0,True,2
7279,False,False,True,False,False,True,7279,28.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7280,True,False,False,False,False,True,7280,13.0,False,406.0,0.0,52.0,0.0,387.0,False,6
7281,True,False,False,False,False,True,7281,38.0,False,0.0,0.0,0.0,45.0,3372.0,False,5
7284,True,False,False,False,True,False,7284,43.0,False,0.0,0.0,110.0,538.0,0.0,False,4
7286,True,False,False,False,False,True,7286,29.0,False,0.0,0.0,0.0,0.0,0.0,False,5
7287,False,False,True,True,False,False,7287,45.0,False,810.0,0.0,132.0,198.0,0.0,False,5
7288,False,False,True,False,False,True,7288,25.0,False,0.0,0.0,0.0,0.0,0.0,True,3
7289,True,False,False,True,False,False,7289,64.0,False,19.0,261.0,208.0,0.0,214.0,False,6
7290,True,False,False,False,False,True,7290,18.0,False,0.0,0.0,0.0,0.0,2141.0,False,6
7291,True,False,False,False,False,True,7291,44.0,False,358.0,303.0,0.0,0.0,131.0,False,5
7294,False,False,True,False,False,True,7294,33.0,False,166.0,634.0,419.0,201.0,1178.0,False,1
7295,True,False,False,True,False,False,7295,3.0,False,0.0,0.0,0.0,0.0,0.0,False,1
7296,True,False,False,True,False,False,7296,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1
7297,True,False,False,False,False,True,7297,37.0,False,0.0,0.0,0.0,0.0,0.0,False,3
7298,True,False,False,True,False,False,7298,24.0,False,0.0,688.0,0.0,0.0,1.0,False,5
7302,True,False,False,False,False,True,7302,22.0,True,769.0,0.0,0.0,1.0,729.0,False,3
7303,False,False,True,False,False,True,7303,26.0,False,1333.0,0.0,50.0,0.0,0.0,False,5
7304,True,False,False,False,False,True,7304,27.0,False,0.0,55.0,0.0,740.0,85.0,False,5
7305,True,False,False,False,True,False,7305,27.0,False,0.0,605.0,0.0,0.0,0.0,True,1
7306,True,False,False,False,True,False,7306,37.0,False,0.0,925.0,0.0,0.0,0.0,True,1
7307,True,False,False,False,False,True,7307,22.0,False,0.0,0.0,0.0,0.0,0.0,False,6
7308,True,False,False,True,False,False,7308,24.0,False,0.0,0.0,809.0,0.0,0.0,True,5
7309,True,False,False,False,False,True,7309,23.0,False,535.0,3.0,17.0,0.0,214.0,False,5
7310,True,False,False,False,True,False,7310,18.0,False,0.0,76.0,0.0,993.0,6.0,False,6
7311,True,False,False,False,False,True,7311,28.0,False,0.0,0.0,0.0,0.0,0.0,False,5
7312,True,False,False,False,False,True,7312,4.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7313,True,False,False,False,True,False,7313,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7314,True,False,False,False,True,False,7314,2.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7316,True,False,False,False,False,True,7316,0.0,False,0.0,0.0,0.0,0.0,0.0,False,6
7317,False,False,True,False,False,True,7317,16.0,False,1095.0,0.0,54.0,0.0,0.0,False,1
7318,False,False,True,False,False,True,7318,19.0,False,1823.0,36.0,81.0,0.0,0.0,False,1
7319,False,True,False,True,False,False,7319,34.0,False,0.0,3424.0,6.0,2445.0,1128.0,False,6
7320,False,True,False,False,False,True,7320,34.0,False,11.0,3299.0,0.0,1013.0,15.0,True,4
7321,True,False,False,False,False,True,7321,24.0,False,482.0,967.0,349.0,19.0,0.0,False,5
7322,True,False,False,False,True,False,7322,28.0,False,0.0,0.0,0.0,0.0,0.0,False,3
7323,False,True,False,True,False,False,7323,44.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7324,False,True,False,False,False,True,7324,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7325,True,False,False,False,False,True,7325,20.0,False,0.0,0.0,0.0,0.0,0.0,False,6
7326,True,False,False,False,True,False,7326,18.0,False,328.0,0.0,0.0,24.0,309.0,False,3
7327,True,False,False,False,True,False,7327,43.0,False,6.0,25.0,0.0,5250.0,0.0,False,5
7328,True,False,False,False,True,False,7328,48.0,False,0.0,0.0,501.0,242.0,0.0,False,6
7329,False,False,True,False,False,True,7329,46.0,False,52.0,0.0,1185.0,61.0,0.0,True,6
7331,False,True,False,True,False,False,7331,24.0,False,0.0,0.0,0.0,0.0,0.0,True,3
7332,True,False,False,False,False,True,7332,34.0,False,0.0,9.0,617.0,0.0,281.0,False,3
7334,False,False,True,False,False,True,7334,46.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7335,True,False,False,False,False,True,7335,22.0,False,558.0,63.0,0.0,0.0,0.0,False,6
7336,False,False,True,False,False,True,7336,42.0,False,0.0,0.0,0.0,0.0,0.0,False,5
7337,False,False,True,False,False,True,7337,46.0,False,0.0,0.0,0.0,0.0,0.0,True,0
7338,True,False,False,False,False,True,7338,15.0,False,0.0,6.0,0.0,981.0,0.0,False,1
7339,True,False,False,False,False,True,7339,42.0,False,1227.0,773.0,14.0,0.0,0.0,False,5
7340,False,False,True,False,False,True,7340,31.0,False,166.0,0.0,297.0,835.0,0.0,False,2
7341,False,False,True,False,False,True,7341,9.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7342,True,False,False,False,False,True,7342,34.0,True,0.0,0.0,0.0,156.0,620.0,False,2
7343,True,False,False,False,False,True,7343,21.0,False,9.0,0.0,0.0,25.0,811.0,False,6
7344,True,False,False,True,False,False,7344,16.0,False,0.0,11.0,0.0,863.0,0.0,False,5
7345,True,False,False,False,False,True,7345,40.0,False,634.0,60.0,134.0,0.0,0.0,False,1
7346,True,False,False,False,False,True,7346,23.0,False,550.0,0.0,738.0,0.0,0.0,True,5
7347,True,False,False,False,False,True,7347,6.0,True,0.0,0.0,0.0,0.0,0.0,False,5
7348,True,False,False,False,False,True,7348,17.0,False,99.0,516.0,1967.0,0.0,6.0,True,3
7349,True,False,False,True,False,False,7349,37.0,False,19.0,443.0,1769.0,0.0,3.0,True,5
7350,False,True,False,False,True,False,7350,30.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7351,False,True,False,False,False,True,7351,32.0,False,0.0,0.0,0.0,0.0,0.0,True,2
7352,False,True,False,True,False,False,7352,41.0,False,0.0,0.0,0.0,0.0,0.0,True,1
7353,False,True,False,True,False,False,7353,43.0,False,0.0,16856.0,0.0,4344.0,977.0,False,1
7355,False,True,False,False,False,True,7355,37.0,False,0.0,0.0,0.0,0.0,0.0,True,1
7357,True,False,False,False,False,True,7357,1.0,False,0.0,0.0,0.0,0.0,0.0,False,5
7358,True,False,False,False,False,True,7358,38.0,False,0.0,0.0,0.0,1714.0,0.0,False,5
7359,True,False,False,False,False,True,7359,25.0,False,131.0,124.0,408.0,196.0,9.0,False,5
7360,True,False,False,False,False,True,7360,6.0,False,0.0,0.0,0.0,0.0,0.0,False,0
7361,True,False,False,False,False,True,7361,1.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7362,True,False,False,False,True,False,7362,7.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7363,True,False,False,False,False,True,7363,24.0,False,569.0,156.0,0.0,12.0,0.0,False,6
7364,True,False,False,False,False,True,7364,19.0,False,0.0,721.0,0.0,25.0,1.0,True,6
7365,False,True,False,True,False,False,7365,26.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7366,True,False,False,False,False,True,7366,49.0,False,0.0,1738.0,0.0,19.0,0.0,False,4
7367,True,False,False,False,False,True,7367,18.0,False,0.0,0.0,32.0,0.0,673.0,False,6
7368,True,False,False,False,False,True,7368,25.0,False,0.0,478.0,71.0,11.0,162.0,False,5
7370,True,False,False,False,False,True,7370,33.0,False,0.0,0.0,0.0,0.0,0.0,False,4
7371,True,False,False,False,False,True,7371,10.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7372,True,False,False,False,False,True,7372,38.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7373,False,False,True,False,False,True,7373,23.0,False,1610.0,2.0,465.0,0.0,0.0,False,6
7374,True,False,False,False,False,True,7374,26.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7375,True,False,False,False,False,True,7375,16.0,False,0.0,11.0,0.0,8.0,827.0,False,6
7376,True,False,False,False,False,True,7376,29.0,False,37.0,0.0,644.0,0.0,177.0,True,5
7377,False,True,False,False,True,False,7377,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7378,True,False,False,False,False,True,7378,58.0,False,0.0,268.0,0.0,109.0,594.0,False,6
7379,True,False,False,True,False,False,7379,17.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7381,True,False,False,True,False,False,7381,2.0,False,0.0,0.0,0.0,0.0,0.0,True,0
7383,False,False,True,False,False,True,7383,18.0,False,196.0,0.0,744.0,0.0,0.0,True,0
7384,True,False,False,True,False,False,7384,29.0,False,46.0,68.0,589.0,88.0,0.0,True,6
